id,x,y,weight,class
62,366.7815,491.02963,534.1847,0.0
63,367.49988,483.2087,387.6642,0.0
64,349.94992,537.3737,525.6341,0.0
65,415.61084,491.19113,358.46683,0.0
66,371.5149,521.631,492.5755,0.0
67,378.28973,454.49612,473.47113,0.0
68,423.80505,508.5733,540.7875,0.0
69,419.9101,422.56348,493.58694,0.0
70,327.98065,502.3526,465.6873,0.0
71,331.46588,457.7003,468.66095,0.0
72,356.1598,533.3666,50.0,0.0
73,388.5401,438.53772,505.71255,0.0
74,363.16003,442.32635,490.54132,0.0
75,431.372,455.9647,510.25952,0.0
76,383.01,421.28348,525.933,0.0
77,452.6737,488.57513,492.88696,0.0
78,409.78363,500.23145,471.8295,0.0
79,437.58972,498.43698,444.14795,0.0
80,333.63562,487.1607,495.15424,0.0
81,377.03027,426.58646,455.76532,0.0
82,361.58514,479.5564,472.23224,0.0
83,426.1329,540.2446,467.97858,0.0
84,435.94846,439.561,487.79022,0.0
85,359.9474,460.0082,187.5176,0.0
86,448.98685,514.2329,510.41455,0.0
87,366.47406,527.13,456.22348,0.0
88,397.38293,502.17432,365.4909,0.0
89,428.7226,518.9496,485.12357,0.0
90,376.88693,505.37286,352.0903,0.0
91,426.8578,498.7862,513.91077,0.0
92,449.26776,484.98727,405.75763,0.0
93,445.76797,444.25714,522.5646,0.0
94,405.9485,429.1072,198.24228,0.0
95,413.18906,444.8957,468.73557,0.0
96,399.5935,438.28845,411.9976,0.0
97,338.69873,458.17084,534.29614,0.0
98,423.65598,474.46817,482.8966,0.0
99,423.82507,498.92157,388.8133,0.0
100,438.8637,462.99957,217.11868,0.0
101,422.67953,533.2499,432.88965,0.0
102,383.60413,521.8476,447.07962,0.0
103,362.89166,483.1116,490.93625,0.0
104,364.9074,447.46692,509.01895,0.0
105,392.18546,454.7641,430.82938,0.0
106,393.95746,507.36618,446.49533,0.0
107,428.21286,508.33807,469.73938,0.0
108,399.27173,539.8375,432.47464,0.0
109,413.36276,538.47815,530.7558,0.0
110,361.11584,496.20847,449.09122,0.0
111,356.34137,497.84326,442.36646,0.0
112,405.4242,517.7583,480.0314,0.0
113,415.85953,442.15274,294.26996,0.0
114,352.14954,534.0304,371.96094,0.0
115,426.67923,495.07227,520.9986,0.0
116,425.84503,532.067,474.86282,0.0
117,370.4015,427.7768,259.2882,0.0
118,390.32516,463.86313,472.22592,0.0
119,331.81094,462.30493,331.3279,0.0
120,578.2505,316.079,382.2607,0.25
121,609.6249,296.5345,496.4107,0.25
122,594.7378,268.89734,496.87042,0.25
123,587.5663,364.9693,483.54108,0.25
124,599.4324,376.40298,461.8099,0.25
125,574.4661,387.9233,472.97922,0.25
126,574.82104,387.44717,440.33218,0.25
127,585.1443,337.4173,401.4786,0.25
128,610.1727,346.64728,430.15262,0.25
129,603.0922,333.19638,513.90955,0.25
130,576.9579,264.38077,486.84674,0.25
131,556.3314,278.34943,449.84778,0.25
132,597.99036,368.7126,437.6733,0.25
133,617.33673,345.6859,516.98975,0.25
134,639.3131,335.47052,418.24246,0.25
135,550.5509,353.37335,509.11188,0.25
136,640.26196,304.52573,529.2328,0.25
137,526.53973,312.8044,51.8391,0.25
138,578.649,368.79388,501.04706,0.25
139,559.33374,331.79868,509.7695,0.25
140,636.18384,318.47803,543.8838,0.25
141,522.728,356.13303,377.99084,0.25
142,572.2396,353.10822,200.09099,0.25
143,514.975,300.585,396.05518,0.25
144,625.47705,300.761,342.65247,0.25
145,563.8303,300.17896,255.67566,0.25
146,591.74164,380.0092,105.62842,0.25
147,598.1074,270.43304,497.74164,0.25
148,586.61865,377.61923,521.9939,0.25
149,574.81604,333.68066,500.80463,0.25
150,633.40063,280.86768,320.73654,0.25
151,573.3765,384.87973,511.7439,0.25
152,529.1311,311.25433,525.4444,0.25
153,618.24457,274.18866,523.8777,0.25
154,545.3158,273.32898,397.14383,0.25
155,578.77844,378.70374,412.4009,0.25
156,593.104,287.57208,451.16003,0.25
157,541.2189,296.831,156.34628,0.25
158,577.6129,315.1932,360.1046,0.25
159,575.67773,298.10486,495.7811,0.25
160,650.0,315.87772,437.2502,0.25
161,553.2805,371.49475,533.09094,0.25
162,577.05255,263.48157,491.17102,0.25
163,597.5097,339.65454,478.91312,0.25
164,616.0404,361.2177,472.90225,0.25
165,521.2075,325.51654,460.76648,0.25
166,555.5792,283.92438,492.73566,0.25
167,535.147,301.35095,408.26053,0.25
168,552.54205,301.35077,357.25116,0.25
169,572.36163,334.9779,225.6548,0.25
170,526.6431,336.26727,460.2374,0.25
171,561.7047,350.42908,448.13055,0.25
172,572.4476,391.1994,488.02582,0.25
173,621.0813,300.68848,489.83517,0.25
174,530.2245,356.45816,402.49625,0.25
175,579.82697,390.83716,497.90454,0.25
176,543.86755,358.1841,484.244,0.25
177,600.37506,347.3347,385.42566,0.25
178,555.3352,306.2631,498.84546,0.25
179,565.70074,317.4335,437.47165,0.25
180,565.0731,297.986,525.7268,0.25
181,643.0128,299.66623,461.99115,0.25
182,608.9051,320.15427,549.4568,0.25
183,584.1642,283.69525,379.5007,0.25
184,550.62805,346.45914,385.43878,0.25
185,518.14545,323.8235,321.53094,0.25
186,579.7883,328.59076,438.40326,0.25
187,595.70654,332.71957,218.42267,0.25
188,555.4983,384.411,482.98953,0.25
189,536.32996,350.66415,376.28104,0.25
190,598.42993,305.7199,524.8611,0.25
191,545.2872,380.05896,417.11377,0.25
192,596.8211,365.6752,391.135,0.25
193,566.5774,295.07745,529.44775,0.25
194,534.33264,326.84656,517.77515,0.25
195,627.1444,342.32294,476.1719,0.25
196,601.26166,294.74426,289.81912,0.25
197,623.6328,267.34088,382.77585,0.25
198,558.3736,377.445,462.247,0.25
199,594.33057,275.099,532.9581,0.25
200,527.11505,334.8291,308.14322,0.25
201,520.7368,344.53952,497.0318,0.25
202,566.5749,354.71497,436.84567,0.25
203,611.20135,363.69098,512.4904,0.25
204,580.6053,382.77533,510.0956,0.25
205,639.84863,321.9501,434.41293,0.25
206,605.3461,256.8523,433.54367,0.25
207,544.1851,313.65198,503.81436,0.25
208,639.9619,329.91837,526.73413,0.25
209,577.17834,352.71405,439.22165,0.25
210,544.87,300.1447,424.47513,0.25
211,560.66113,388.61984,495.15417,0.25
212,603.17316,345.8615,362.81564,0.25
213,551.5894,316.58063,352.3168,0.25
214,529.72266,332.21042,462.25262,0.25
215,557.3151,342.08215,365.4772,0.25
216,574.5807,379.15988,491.8656,0.25
217,597.5084,283.78125,535.3325,0.25
218,564.9224,359.01944,512.15735,0.25
219,601.5718,309.65857,485.83743,0.25
220,575.90314,284.35065,463.89832,0.25
221,641.3491,305.17487,454.9398,0.25
222,527.57825,301.6133,124.391365,0.25
223,571.75024,334.7648,425.74353,0.25
224,640.2844,325.59103,529.1255,0.25
225,541.59247,287.2257,355.32358,0.25
226,610.99713,380.14532,481.6389,0.25
227,533.9977,368.07755,502.92682,0.25
228,574.52344,291.107,498.59418,0.25
229,555.04877,322.3818,459.60294,0.25
230,632.306,334.30804,475.27576,0.25
231,602.949,325.71542,367.17368,0.25
232,604.599,357.41882,444.92834,0.25
233,593.109,363.4506,528.062,0.25
234,562.7308,273.97726,403.77115,0.25
235,578.0139,381.3104,98.195656,0.25
236,636.59973,309.73517,393.23834,0.25
237,578.7262,371.31277,298.31122,0.25
238,584.29126,292.53793,447.4528,0.25
239,613.0493,348.51096,408.12408,0.25
240,508.07773,124.24531,404.91498,0.5
241,565.2861,77.07689,439.42526,0.5
242,543.22876,67.76497,440.434,0.5
243,477.55737,92.31079,501.0311,0.5
244,508.58615,164.5899,443.3441,0.5
245,492.14426,148.63898,442.468,0.5
246,568.6856,118.99837,457.02927,0.5
247,475.8246,69.50615,373.7687,0.5
248,490.92053,101.41266,476.81036,0.5
249,485.52615,111.43602,491.64554,0.5
250,512.6725,172.33054,489.0525,0.5
251,489.5541,179.13943,472.9691,0.5
252,509.96158,124.42083,407.7029,0.5
253,502.2413,86.03032,332.93414,0.5
254,520.3558,105.548615,527.2363,0.5
255,544.1303,77.81073,493.66888,0.5
256,478.04004,146.23303,502.37796,0.5
257,536.7895,101.429474,471.81253,0.5
258,536.4807,64.18358,457.64618,0.5
259,517.15546,82.52832,393.08163,0.5
260,531.47095,154.1492,532.7199,0.5
261,572.8075,105.98181,541.4983,0.5
262,472.92636,108.7584,417.49582,0.5
263,529.76624,101.90562,349.7317,0.5
264,537.0199,76.59795,289.28336,0.5
265,528.65045,108.119804,474.3728,0.5
266,495.70856,159.33548,437.2616,0.5
267,525.03296,122.670296,260.06238,0.5
268,523.56726,177.35623,359.82867,0.5
269,492.10303,75.65966,420.44482,0.5
270,509.82956,133.35745,97.27258,0.5
271,478.17838,122.11666,416.2433,0.5
272,474.58218,118.36443,475.923,0.5
273,542.8452,71.1652,326.17578,0.5
274,547.0579,137.08261,471.5812,0.5
275,524.4116,164.23325,396.99045,0.5
276,499.27213,95.35813,392.1286,0.5
277,570.93585,138.9816,166.52089,0.5
278,545.3021,149.20007,401.1675,0.5
279,466.64914,131.57704,329.94012,0.5
280,447.29837,141.42209,498.4471,0.5
281,512.9552,53.287292,453.19138,0.5
282,506.82922,108.28879,351.03238,0.5
283,547.0081,97.11801,292.05136,0.5
284,482.9626,169.83965,341.79593,0.5
285,559.396,73.052986,245.35826,0.5
286,523.78894,50.0,466.53452,0.5
287,570.9607,139.46242,467.88876,0.5
288,537.20044,99.98517,540.9943,0.5
289,574.5333,144.02408,529.77747,0.5
290,495.036,53.363842,475.66757,0.5
291,505.18253,147.25348,465.86322,0.5
292,534.33136,169.38031,513.3943,0.5
293,500.74564,182.8011,308.20462,0.5
294,455.1042,92.2996,388.14178,0.5
295,467.9828,74.683075,524.9479,0.5
296,461.68005,120.83199,469.9079,0.5
297,479.9114,117.33838,382.7735,0.5
298,467.80014,94.54683,422.11923,0.5
299,531.8321,130.8983,437.76236,0.5
300,475.87054,81.55547,392.098,0.5
301,461.6636,81.929855,440.53558,0.5
302,557.015,98.98713,420.30658,0.5
303,569.14636,141.97946,432.78647,0.5
304,530.61426,74.81566,470.3197,0.5
305,473.60538,145.84091,390.99222,0.5
306,483.64844,171.12617,280.3146,0.5
307,482.51974,150.02539,411.4643,0.5
308,525.38293,121.592896,414.95905,0.5
309,564.38824,126.541084,476.3292,0.5
310,557.5829,90.33246,361.67206,0.5
311,508.03815,59.50613,512.2366,0.5
312,529.39636,180.3354,513.57275,0.5
313,480.34827,63.971653,445.12445,0.5
314,498.9039,95.929504,399.09003,0.5
315,496.9364,54.54955,358.7025,0.5
316,476.3505,78.11321,422.59283,0.5
317,526.4575,163.54517,473.3956,0.5
318,570.68427,84.57948,484.41702,0.5
319,484.05264,136.99298,520.8047,0.5
320,521.5238,138.33087,512.3252,0.5
321,508.81854,174.94936,481.6226,0.5
322,447.23422,136.74463,531.2196,0.5
323,485.36206,64.459,514.4057,0.5
324,515.1904,109.98425,347.8967,0.5
325,531.3627,174.13524,540.1446,0.5
326,504.57883,105.746544,518.395,0.5
327,569.4203,95.125656,385.4361,0.5
328,505.185,133.80933,472.80963,0.5
329,524.0953,105.655045,482.51437,0.5
330,522.3071,141.40341,452.5513,0.5
331,530.476,180.44185,478.58014,0.5
332,536.7472,155.3349,205.61601,0.5
333,471.975,148.62683,530.222,0.5
334,507.63242,55.696968,511.80994,0.5
335,505.63058,145.88852,530.646,0.5
336,455.31125,114.198616,523.80145,0.5
337,524.6756,172.68906,528.083,0.5
338,503.0404,54.011787,486.70407,0.5
339,554.49585,157.55879,464.75266,0.5
340,452.49924,81.231514,404.33795,0.5
341,542.9984,151.93933,499.85046,0.5
342,504.6975,107.407455,416.73804,0.5
343,523.9072,157.78754,410.52713,0.5
344,509.76233,165.93243,456.3987,0.5
345,575.04517,128.75377,528.9107,0.5
346,453.99255,110.148575,418.25,0.5
347,497.9382,53.544033,284.0794,0.5
348,475.76657,107.42145,446.20282,0.5
349,575.1548,132.69644,401.33237,0.5
350,469.14178,92.71597,474.7827,0.5
351,514.9028,140.53235,499.1534,0.5
352,503.43753,64.192,370.76413,0.5
353,552.709,97.88545,513.0747,0.5
354,560.234,155.49829,521.2733,0.5
355,509.3962,72.01573,413.03708,0.5
356,547.647,144.20148,429.7221,0.5
357,462.58606,74.69336,486.07507,0.5
358,489.9334,68.912384,524.96014,0.5
359,489.01477,116.40476,525.63416,0.5
360,259.22067,88.5847,396.20248,0.75
361,289.22736,90.11959,455.12222,0.75
362,271.5084,111.4379,541.521,0.75
363,333.31458,116.780075,494.76935,0.75
364,271.0199,161.13455,528.91235,0.75
365,297.42316,147.57278,424.01517,0.75
366,324.14114,107.820114,459.51996,0.75
367,305.93378,61.808453,336.42526,0.75
368,232.0976,113.47412,302.72955,0.75
369,286.6068,96.59706,467.97327,0.75
370,271.6876,125.143456,309.97382,0.75
371,260.81122,105.562614,339.0946,0.75
372,304.89,59.92534,449.84802,0.75
373,306.7421,96.84912,282.16656,0.75
374,296.8719,61.68614,530.53973,0.75
375,276.1709,99.97117,543.7086,0.75
376,230.70416,85.31611,527.0386,0.75
377,251.27713,140.89178,503.4968,0.75
378,222.99225,104.170586,462.334,0.75
379,240.78954,141.79553,407.28204,0.75
380,291.188,55.35992,509.5895,0.75
381,260.41562,107.407455,456.21637,0.75
382,240.40225,160.3858,413.4425,0.75
383,264.58624,151.68071,474.20383,0.75
384,311.41864,79.575264,514.3383,0.75
385,265.5808,184.08763,484.56036,0.75
386,294.6791,159.961,429.83157,0.75
387,282.84503,134.3695,518.7335,0.75
388,261.3711,96.86406,525.63416,0.75
389,281.48608,91.51068,273.07196,0.75
390,232.15115,146.2825,337.89136,0.75
391,243.94502,167.59335,396.51825,0.75
392,259.96445,87.23935,277.78223,0.75
393,303.78668,74.725105,522.5544,0.75
394,245.89636,62.3098,530.9957,0.75
395,216.30147,123.85133,380.98004,0.75
396,283.22607,183.08119,397.27734,0.75
397,291.5124,83.56742,463.97214,0.75
398,324.90674,142.84491,477.04834,0.75
399,318.31927,91.30156,485.8373,0.75
400,311.9276,103.13894,373.98172,0.75
401,258.39008,152.22874,505.47366,0.75
402,272.55243,131.3399,400.13345,0.75
403,295.36798,67.79671,364.15115,0.75
404,283.7553,84.519714,444.33282,0.75
405,326.15063,108.17395,397.27496,0.75
406,262.6226,148.6371,484.7273,0.75
407,275.628,152.28662,411.72012,0.75
408,281.6482,64.92301,387.1232,0.75
409,316.85263,170.71072,307.70038,0.75
410,277.89423,88.750885,449.9423,0.75
411,299.01126,116.7334,384.02643,0.75
412,315.1364,117.04429,411.9914,0.75
413,321.71997,67.74442,513.2332,0.75
414,263.7676,126.43839,520.8158,0.75
415,204.60223,116.71379,462.60046,0.75
416,332.03198,97.81355,359.625,0.75
417,233.31174,164.7262,390.1694,0.75
418,222.16913,87.90878,379.4866,0.75
419,255.65547,65.60829,378.0057,0.75
420,278.64874,141.59294,446.4891,0.75
421,227.84131,149.83307,473.63162,0.75
422,240.42715,157.30298,480.42654,0.75
423,295.34033,91.90373,491.55264,0.75
424,315.06143,148.92653,474.28586,0.75
425,294.44925,94.22472,516.03894,0.75
426,301.45593,119.26444,471.15637,0.75
427,332.61823,101.282906,289.81915,0.75
428,327.41318,83.91193,503.32327,0.75
429,342.1536,120.45574,536.54456,0.75
430,303.53442,60.074722,418.71854,0.75
431,281.0725,171.50803,449.26947,0.75
432,269.5764,106.76979,381.89807,0.75
433,211.0203,130.38855,436.40497,0.75
434,249.99576,60.64329,251.1572,0.75
435,276.01337,110.82732,323.32712,0.75
436,309.73856,62.07267,381.68613,0.75
437,255.52472,112.41166,418.5971,0.75
438,221.90762,124.40216,525.537,0.75
439,296.2145,156.74841,394.3476,0.75
440,299.92365,125.6943,447.4603,0.75
441,333.98108,123.41345,393.55658,0.75
442,260.3465,92.4527,246.37039,0.75
443,302.12518,152.74316,470.65768,0.75
444,281.25955,68.6743,467.56717,0.75
445,319.72955,97.17963,516.55505,0.75
446,267.98492,180.23833,491.55368,0.75
447,275.84302,179.1273,441.75385,0.75
448,226.35571,156.37402,311.67102,0.75
449,206.77023,119.355,433.106,0.75
450,277.84366,144.405,531.454,0.75
451,279.5832,182.73949,476.73947,0.75
452,228.00818,130.354,408.93793,0.75
453,259.27917,59.78996,464.5744,0.75
454,235.0875,85.61113,487.482,0.75
455,320.78067,75.878136,333.2153,0.75
456,254.16614,117.03963,306.80927,0.75
457,231.77757,144.83914,415.7478,0.75
458,302.4228,170.01889,473.3956,0.75
459,216.27533,128.74536,490.78107,0.75
460,234.44244,85.60833,540.64746,0.75
461,246.7207,116.80249,434.1927,0.75
462,305.8186,71.31739,471.66266,0.75
463,292.1815,147.44301,488.03568,0.75
464,275.51154,124.20423,439.92355,0.75
465,209.28815,116.30207,396.5086,0.75
466,263.87518,104.09496,351.06808,0.75
467,299.1501,106.152664,439.53378,0.75
468,258.54822,62.424633,401.74963,0.75
469,285.18433,115.74655,480.8397,0.75
470,265.56277,111.75253,502.22086,0.75
471,304.76648,122.83928,425.189,0.75
472,288.52228,123.23327,371.74304,0.75
473,280.85733,86.50459,346.52417,0.75
474,242.15808,175.76814,417.24835,0.75
475,244.38336,66.74638,357.28107,0.75
476,238.40985,159.71266,504.12357,0.75
477,237.98521,163.6488,486.45926,0.75
478,291.77252,145.79797,449.8303,0.75
479,254.4563,159.91245,466.27838,0.75
480,181.61844,313.5558,420.06552,1.0
481,230.70166,342.70654,489.2826,1.0
482,201.43802,314.1939,415.47812,1.0
483,231.21347,282.34726,511.56665,1.0
484,197.54782,307.94894,492.8051,1.0
485,172.21298,363.08337,426.31842,1.0
486,220.25269,368.71957,449.36862,1.0
487,209.45999,331.7432,431.25513,1.0
488,234.52837,281.0559,407.27554,1.0
489,232.65674,306.62216,303.60376,1.0
490,240.34125,270.64874,447.07373,1.0
491,169.64525,367.83057,420.3234,1.0
492,254.97305,365.22726,435.05374,1.0
493,205.15762,347.23975,370.9718,1.0
494,264.72858,354.60303,368.2332,1.0
495,159.7367,321.18628,390.64487,1.0
496,174.96251,301.66138,386.63452,1.0
497,214.56557,256.9485,450.95972,1.0
498,168.08992,339.57367,471.90686,1.0
499,150.0,328.043,492.18457,1.0
500,219.65372,298.6219,533.5753,1.0
501,207.95822,355.2284,391.94418,1.0
502,211.70271,308.48837,546.76917,1.0
503,195.73845,373.11758,507.48108,1.0
504,222.71457,268.13177,414.20676,1.0
505,168.9205,279.5072,497.27652,1.0
506,206.94208,352.75186,316.10583,1.0
507,211.17099,365.0106,388.32065,1.0
508,230.52359,290.30127,433.1058,1.0
509,164.06647,293.2428,518.656,1.0
510,257.17346,337.0754,422.83173,1.0
511,230.551,322.8347,374.56802,1.0
512,169.83452,274.50952,543.2791,1.0
513,216.79333,307.4978,485.66614,1.0
514,189.80353,361.40045,535.19604,1.0
515,189.3677,300.96658,370.93347,1.0
516,184.13138,292.97562,436.40662,1.0
517,219.59393,331.8643,522.1056,1.0
518,181.73798,288.91473,520.0863,1.0
519,261.03937,323.85138,495.6187,1.0
520,168.56435,283.3156,535.84534,1.0
521,204.18507,333.3231,493.82025,1.0
522,183.2547,333.4936,473.38403,1.0
523,215.39615,354.94745,494.68036,1.0
524,168.02142,362.2817,415.5953,1.0
525,175.8342,316.9445,479.86493,1.0
526,180.79283,266.9861,438.798,1.0
527,205.49883,272.73312,129.86627,1.0
528,227.22241,260.52704,504.67935,1.0
529,167.33029,335.03394,389.67392,1.0
530,210.2196,390.7074,516.8148,1.0
531,260.37924,300.20493,457.74692,1.0
532,226.70686,316.56384,474.77118,1.0
533,197.71967,323.5348,391.93396,1.0
534,238.18695,362.42593,395.43686,1.0
535,212.53952,344.6622,519.1894,1.0
536,223.91998,353.98367,461.0994,1.0
537,192.95155,341.6088,399.86636,1.0
538,259.51953,287.0745,490.3943,1.0
539,167.42494,280.52393,462.50253,1.0
540,242.08835,297.589,263.22357,1.0
541,172.48817,289.28986,277.155,1.0
542,239.9714,351.488,396.05768,1.0
543,206.91843,275.6902,403.9227,1.0
544,169.76105,292.28473,328.93088,1.0
545,271.2145,353.72992,401.9251,1.0
546,213.76114,284.21133,475.84055,1.0
547,226.64087,273.13824,355.83185,1.0
548,171.04865,349.30298,547.02625,1.0
549,224.08063,373.28815,396.21942,1.0
550,182.14268,267.92975,550.0,1.0
551,235.00528,330.21146,363.24902,1.0
552,237.05624,297.41534,449.16714,1.0
553,165.40512,360.61353,339.985,1.0
554,181.45033,338.3551,515.7692,1.0
555,218.6077,361.72742,423.88492,1.0
556,199.36963,306.05902,500.245,1.0
557,239.25662,337.1357,483.1483,1.0
558,150.98126,315.2002,546.1557,1.0
559,258.8172,328.90155,354.35635,1.0
560,256.963,277.89175,362.3935,1.0
561,195.2254,365.0592,376.50616,1.0
562,176.77686,282.8673,521.63684,1.0
563,194.33255,369.81586,475.60144,1.0
564,191.02016,329.46704,513.5742,1.0
565,236.9641,335.21368,439.7385,1.0
566,223.69955,294.68677,380.04086,1.0
567,198.18167,317.08136,438.08167,1.0
568,239.20432,277.23254,548.57056,1.0
569,239.42224,350.42657,401.18356,1.0
570,230.62198,327.3536,460.57416,1.0
571,247.85889,263.4264,464.99774,1.0
572,235.81845,343.22702,414.3352,1.0
573,165.57448,362.1101,488.9691,1.0
574,214.82333,338.65305,371.5568,1.0
575,269.94833,355.65915,352.32874,1.0
576,183.79391,296.48547,497.81512,1.0
577,150.67867,343.9762,344.59384,1.0
578,200.60992,373.5292,407.3017,1.0
579,279.09467,314.6979,521.2674,1.0
580,253.88098,316.31885,527.4427,1.0
581,150.3138,311.66,523.4027,1.0
582,255.21588,275.83115,383.29935,1.0
583,263.54022,312.19107,540.27747,1.0
584,189.28801,312.82056,545.893,1.0
585,260.3933,352.47192,466.3647,1.0
586,260.90137,313.55667,273.0829,1.0
587,268.7346,324.75702,514.82983,1.0
588,156.01213,299.24088,491.55264,1.0
589,246.82283,342.56848,415.49423,1.0
590,238.15457,362.3619,476.2531,1.0
591,248.61102,351.58276,449.9319,1.0
592,173.50058,315.66348,389.32138,1.0
593,218.14322,333.73425,374.55618,1.0
594,241.30133,343.12006,398.96115,1.0
595,248.93729,359.4908,441.54468,1.0
596,252.14508,354.08014,247.37016,1.0
597,181.28098,274.2115,487.63443,1.0
598,252.02678,277.3622,506.68478,1.0
599,255.94064,302.12177,416.4967,1.0
