id,x,y,weight,class
60,303.4306,246.62302,361.78873,0.0
61,322.8537,137.42899,447.44183,0.0
62,207.8377,254.18169,413.38754,0.0
63,246.4418,185.17366,508.57043,0.0
64,198.32175,231.81311,386.2848,0.0
65,264.33408,202.8635,341.86145,0.0
66,218.81787,274.60693,502.84787,0.0
67,333.92578,202.20888,489.15567,0.0
68,311.6784,170.6358,474.64417,0.0
69,326.39368,140.287,369.7049,0.0
70,398.82,136.1247,154.61917,0.0
71,300.10825,160.2751,344.49094,0.0
72,384.03442,128.31592,288.0113,0.0
73,355.4143,110.126625,493.29218,0.0
74,227.23262,247.83095,540.9509,0.0
75,208.89014,226.91754,488.1684,0.0
76,280.76398,218.87923,485.84326,0.0
77,192.51088,314.0079,182.72673,0.0
78,171.22496,283.69165,370.6683,0.0
79,382.69965,103.91684,447.93552,0.0
80,252.12045,222.5647,444.97705,0.0
81,336.59253,165.35342,454.13138,0.0
82,207.69514,258.8144,510.77713,0.0
83,335.00543,95.033325,456.56732,0.0
84,322.229,145.99515,505.1605,0.0
85,386.14957,148.57611,358.49176,0.0
86,173.33543,315.388,346.13693,0.0
87,297.5072,155.08554,342.33893,0.0
88,340.0265,95.803444,398.9043,0.0
89,206.51794,284.35904,529.50323,0.0
90,182.4837,275.93604,536.2167,0.0
91,427.6624,73.52341,533.52924,0.0
92,357.4629,179.41872,429.1638,0.0
93,244.41199,202.26555,351.39163,0.0
94,235.44382,267.6795,379.87265,0.0
95,306.71924,220.81975,443.19974,0.0
96,219.94345,280.51062,481.35437,0.0
97,184.68236,275.09012,405.75195,0.0
98,327.08405,199.35442,495.0875,0.0
99,174.4057,266.43823,437.17297,0.0
100,321.68777,166.5394,542.80347,0.0
101,335.46783,123.53231,492.73416,0.0
102,281.28082,188.09042,488.6964,0.0
103,435.8774,84.50191,238.80606,0.0
104,271.76862,177.43146,419.1275,0.0
105,263.86694,232.0079,524.6583,0.0
106,329.28833,164.98857,549.4957,0.0
107,387.33707,88.884476,510.29437,0.0
108,293.13428,179.12828,367.83682,0.0
109,193.66179,245.1019,519.2451,0.0
110,416.85114,112.5914,375.00674,0.0
111,314.93048,216.17072,338.84518,0.0
112,199.64526,308.0617,498.9009,0.0
113,358.52563,182.0068,397.28714,0.0
114,259.20605,254.59967,529.7455,0.0
115,311.01434,201.99135,466.63544,0.0
116,224.37831,249.18622,528.85547,0.0
117,239.08984,231.32068,448.63806,0.0
118,221.08408,304.07227,511.46567,0.0
119,396.93274,124.327225,341.1278,0.0
120,279.9592,232.18506,439.51892,0.0
121,181.35062,269.87927,500.90787,0.0
122,316.51846,213.90787,310.93594,0.0
123,424.40198,50.0,344.2527,0.0
124,357.9047,132.93515,424.42844,0.0
125,360.11084,92.91993,537.5181,0.0
126,210.46033,255.42079,452.14423,0.0
127,211.01845,249.43279,480.26843,0.0
128,273.90915,188.45248,354.72235,0.0
129,382.0299,164.99352,403.11655,0.0
130,386.25745,117.491905,306.7416,0.0
131,323.35645,215.06978,447.73413,0.0
132,324.19128,188.71957,488.53238,0.0
133,269.97238,168.59186,475.7425,0.0
134,368.63538,131.67265,466.46765,0.0
135,226.68857,258.40628,477.464,0.0
136,215.34917,220.96707,532.6845,0.0
137,348.38123,193.91689,468.86975,0.0
138,345.15173,96.77545,516.3528,0.0
139,252.56503,284.6856,313.57874,0.0
140,162.30179,292.86,394.0612,0.0
141,287.4322,203.49333,457.74042,0.0
142,185.03128,271.9218,443.42273,0.0
143,384.22766,96.48851,370.10333,0.0
144,328.6327,169.40662,442.90802,0.0
145,309.84653,220.14738,402.15137,0.0
146,378.21136,170.13986,482.42764,0.0
147,221.76787,249.58017,108.3297,0.0
148,180.38821,291.92627,488.43854,0.0
149,360.5714,185.28845,517.89166,0.0
150,330.23758,219.85762,506.10974,0.0
151,283.90158,231.02313,276.38116,0.0
152,416.6372,113.10857,494.73215,0.0
153,347.73773,171.48526,341.37015,0.0
154,373.76056,120.87413,406.5414,0.0
155,405.07922,65.99023,382.05682,0.0
156,333.00842,92.623825,506.7629,0.0
157,366.46204,128.5915,145.81104,0.0
158,207.0376,325.55814,363.57257,0.0
159,280.72644,174.80588,385.17935,0.0
160,324.35168,175.37267,446.61182,0.0
161,382.20624,160.28929,243.15855,0.0
162,335.9303,151.76848,515.1199,0.0
163,429.2411,67.39867,467.3002,0.0
164,258.82147,216.41939,496.25266,0.0
165,287.32526,137.09247,407.62537,0.0
166,237.08533,209.90857,173.09346,0.0
167,294.9577,125.27871,406.81955,0.0
168,340.62024,133.9412,392.83752,0.0
169,219.1499,268.65503,543.01154,0.0
170,344.815,119.78025,531.57935,0.0
171,240.99112,208.32158,550.0,0.0
172,299.30908,228.11061,484.75742,0.0
173,352.38553,118.55175,130.82874,0.0
174,351.75613,171.07932,370.85324,0.0
175,318.8447,105.386215,396.70923,0.0
176,268.79987,280.58716,488.24683,0.0
177,288.06628,241.99736,377.62814,0.0
178,374.4631,75.55319,156.96536,0.0
179,229.54666,216.07721,437.47504,0.0
180,376.39725,92.3971,344.71863,0.0
181,370.51886,140.01564,535.15497,0.0
182,296.67426,201.83478,447.83563,0.0
183,159.62007,336.2178,470.9925,0.0
184,302.6671,141.7769,532.53455,0.0
185,312.9841,144.79782,391.78226,0.0
186,293.69147,183.36069,239.5283,0.0
187,172.6929,304.5675,469.8068,0.0
188,321.9626,105.182205,344.04672,0.0
189,259.82794,207.91138,418.7615,0.0
190,227.15009,223.56221,511.0698,0.0
191,201.55595,239.69556,438.45648,0.0
192,322.11176,163.3584,327.02768,0.0
193,358.59412,132.52567,393.5945,0.0
194,352.0488,101.32668,438.1428,0.0
195,309.10553,235.88893,408.69788,0.0
196,385.39075,84.38924,413.62695,0.0
197,205.00215,269.5711,465.5217,0.0
198,238.45197,297.68893,394.51242,0.0
199,214.40367,278.52692,492.73395,0.0
200,255.60603,230.50243,520.1023,0.0
201,287.76987,148.25446,465.23502,0.0
202,282.38672,214.99466,343.99756,0.0
203,343.33856,208.87135,380.5266,0.0
204,411.7118,61.16126,397.14136,0.0
205,333.12476,166.25745,436.7381,0.0
206,260.64587,223.00462,368.97046,0.0
207,238.07208,196.86555,465.04605,0.0
208,369.0274,156.86737,439.83133,0.0
209,173.60371,312.93173,451.8634,0.0
210,421.3488,65.89314,323.27713,0.0
211,340.55554,136.2891,403.4025,0.0
212,282.19818,205.98787,492.29007,0.0
213,391.71848,78.40123,480.1783,0.0
214,243.29858,260.46014,510.28232,0.0
215,362.57965,94.92919,450.6502,0.0
216,182.39084,264.73508,479.64453,0.0
217,322.27682,148.4238,364.77722,0.0
218,225.69995,274.40857,439.0853,0.0
219,321.19626,161.49796,448.4483,0.0
220,269.312,217.91782,532.69135,0.0
221,237.23917,191.9176,422.4109,0.0
222,307.69568,215.07755,255.3091,0.0
223,398.53583,102.97388,304.58875,0.0
224,251.40099,209.93335,440.15857,0.0
225,353.876,139.25546,488.5227,0.0
226,236.16516,276.97394,461.75772,0.0
227,310.4487,117.90988,283.5614,0.0
228,432.2558,54.801308,511.6487,0.0
229,399.13803,64.63563,493.5452,0.0
230,428.9062,70.64982,452.04987,0.0
231,321.91663,212.86217,447.94324,0.0
232,249.78482,215.66418,497.34412,0.0
233,308.17877,131.599,441.52417,0.0
234,266.80383,225.89734,152.80591,0.0
235,265.25424,234.12979,401.4674,0.0
236,150.0,335.63828,464.95966,0.0
237,261.88028,157.72105,399.7573,0.0
238,370.02734,97.23738,423.8437,0.0
239,247.25693,212.86145,341.8613,0.0
240,190.12086,326.5004,476.75067,0.0
241,374.13104,133.25613,263.08472,0.0
242,257.42105,235.92293,255.93365,0.0
243,188.48782,293.54224,438.44495,0.0
244,246.3996,239.08484,469.24704,0.0
245,186.13719,332.19296,269.18652,0.0
246,342.606,151.80463,462.42746,0.0
247,274.37903,160.3424,525.33777,0.0
248,386.43286,71.45819,308.51648,0.0
249,431.56918,66.461365,402.98618,0.0
250,254.19904,266.13995,202.32938,0.0
251,294.79544,198.00763,437.25912,0.0
252,336.00534,118.05087,229.92047,0.0
253,379.30127,83.04883,326.46906,0.0
254,168.63702,286.9223,453.53506,0.0
255,381.90234,133.10732,511.8381,0.0
256,245.4241,246.03072,435.9722,0.0
257,221.75755,268.30505,468.96234,0.0
258,304.82074,241.51491,523.3978,0.0
259,229.43036,222.02199,386.1447,0.0
260,196.63335,237.78127,537.17816,0.0
261,180.37508,317.46384,437.47656,0.0
262,287.89557,177.89267,535.2992,0.0
263,244.98419,281.6073,160.79813,0.0
264,330.74692,190.60054,316.2175,0.0
265,272.4252,236.82906,179.71371,0.0
266,343.64996,91.796326,271.91504,0.0
267,340.68216,91.81545,359.56403,0.0
268,245.32092,273.90768,464.49475,0.0
269,300.34558,215.96599,484.76883,0.0
270,307.7623,123.78028,511.8427,0.0
271,385.72656,99.66745,369.70456,0.0
272,270.87753,211.66415,526.5431,0.0
273,400.1923,134.12112,530.91125,0.0
274,430.61807,90.12927,366.13696,0.0
275,228.79907,288.35486,475.83356,0.0
276,328.44135,121.01159,482.60333,0.0
277,294.03006,128.61845,272.9167,0.0
278,436.98514,78.411156,406.13324,0.0
279,224.27325,286.0027,409.6254,0.0
280,360.74493,153.69835,367.8452,0.0
281,327.4827,160.00307,401.03528,0.0
282,339.4975,157.01614,383.87372,0.0
283,346.3739,206.93011,391.7945,0.0
284,175.92337,323.50357,470.7164,0.0
285,383.5598,88.82286,500.81622,0.0
286,312.73462,165.68074,241.7479,0.0
287,167.78346,286.75867,330.95917,0.0
288,399.5807,97.18283,495.6251,0.0
289,276.01492,200.663,259.5677,0.0
290,340.19348,93.140274,487.08704,0.0
291,173.41423,275.16946,534.9946,0.0
292,319.40656,128.09137,226.52289,0.0
293,276.76157,209.97444,548.70996,0.0
294,360.84058,77.514946,542.1465,0.0
295,331.75525,219.58414,282.15356,0.0
296,413.21637,89.213936,494.27588,0.0
297,227.95393,234.56693,489.95038,0.0
298,324.044,192.35826,487.90488,0.0
299,319.34933,143.25266,468.77737,0.0
300,353.01117,546.65955,297.09296,1.0
301,572.5244,370.0431,387.41446,1.0
302,590.0547,279.29138,485.21164,1.0
303,573.74194,286.43558,474.01935,1.0
304,518.3506,418.91418,539.8063,1.0
305,432.26797,506.52744,218.17639,1.0
306,571.38293,339.85083,471.37143,1.0
307,633.23706,258.35107,176.48221,1.0
308,582.10144,332.8164,374.29425,1.0
309,513.0134,415.66016,500.73022,1.0
310,518.5232,329.49368,446.6054,1.0
311,442.83264,415.74097,326.19904,1.0
312,451.20236,418.50964,370.29776,1.0
313,520.06525,377.67758,406.14175,1.0
314,455.3023,391.27032,350.99008,1.0
315,571.4214,388.47256,354.70557,1.0
316,568.4742,313.716,375.1842,1.0
317,451.16763,401.4454,498.53238,1.0
318,558.8382,332.21066,245.99852,1.0
319,486.69608,370.72818,402.30893,1.0
320,650.0,263.57104,399.4784,1.0
321,512.7338,409.87338,466.74167,1.0
322,387.6682,545.3042,380.39154,1.0
323,542.39795,376.00772,393.00055,1.0
324,393.2746,476.72482,521.1888,1.0
325,600.68774,352.96255,442.8884,1.0
326,445.20764,453.78732,508.08932,1.0
327,380.75235,502.3779,483.40445,1.0
328,476.36407,411.3994,478.10986,1.0
329,597.5614,278.47235,403.81708,1.0
330,468.59558,493.20245,392.85666,1.0
331,478.03934,425.64752,524.4195,1.0
332,578.7209,338.43176,443.82407,1.0
333,471.6347,377.89508,434.9804,1.0
334,465.36795,476.77515,489.59158,1.0
335,555.8254,316.54495,287.14487,1.0
336,632.2288,306.841,324.76715,1.0
337,490.01938,371.82208,401.45612,1.0
338,559.1562,362.36395,377.80405,1.0
339,523.6071,406.65552,133.07202,1.0
340,363.90128,527.0646,454.62668,1.0
341,472.08868,464.2146,520.21796,1.0
342,564.53186,375.63083,421.20276,1.0
343,563.2665,384.0099,305.35437,1.0
344,446.82565,475.96463,306.09253,1.0
345,522.83325,410.62082,488.53253,1.0
346,513.33325,392.03973,473.019,1.0
347,637.7095,283.33392,455.89877,1.0
348,599.8717,344.41837,301.721,1.0
349,591.14465,290.90817,419.01483,1.0
350,558.3495,355.49603,425.71655,1.0
351,439.0769,433.7907,402.85583,1.0
352,517.25037,385.54303,481.7045,1.0
353,503.99554,394.85873,391.46902,1.0
354,400.48587,520.06915,446.5093,1.0
355,441.3562,467.6472,494.7267,1.0
356,504.9194,415.87628,471.3528,1.0
357,497.9595,408.67325,510.29434,1.0
358,504.46823,389.80096,384.0198,1.0
359,585.6883,290.42218,455.97638,1.0
360,390.0479,493.9768,411.17996,1.0
361,554.60876,369.1568,363.55978,1.0
362,600.7788,351.2941,174.97044,1.0
363,531.46,369.45294,514.926,1.0
364,476.51883,465.96878,491.4885,1.0
365,431.29807,484.74826,125.067085,1.0
366,580.01154,333.9259,531.1771,1.0
367,640.10986,292.73816,496.251,1.0
368,487.80667,452.974,404.0929,1.0
369,504.40448,379.4778,264.8175,1.0
370,481.13562,419.27695,453.1341,1.0
371,463.7818,448.1953,412.3518,1.0
372,520.8634,414.8511,525.5958,1.0
373,522.3042,425.29755,168.2774,1.0
374,633.5392,306.86014,495.00305,1.0
375,418.67175,494.27368,360.5747,1.0
376,377.35962,543.2915,432.32104,1.0
377,430.77472,455.98788,467.01385,1.0
378,571.3154,387.05563,532.98,1.0
379,632.15,248.32472,441.63766,1.0
380,601.683,306.3054,286.2923,1.0
381,505.96252,393.42975,405.61572,1.0
382,561.7141,365.26163,418.2755,1.0
383,562.9597,357.18716,329.05765,1.0
384,444.46283,398.4429,262.6076,1.0
385,518.3525,398.02844,470.7207,1.0
386,516.95294,344.39993,325.31815,1.0
387,609.8511,297.2185,485.4804,1.0
388,601.91187,270.59415,437.90778,1.0
389,467.016,370.8777,518.6107,1.0
390,482.45636,362.86343,447.13464,1.0
391,469.18466,410.10294,468.03757,1.0
392,449.14722,455.00308,383.86636,1.0
393,623.34973,254.88588,477.01672,1.0
394,634.34674,253.80621,403.9748,1.0
395,366.55862,520.68274,368.02365,1.0
396,574.17725,381.46436,526.6625,1.0
397,383.95374,482.85593,398.73376,1.0
398,502.8249,389.94196,453.1526,1.0
399,446.03214,509.0751,421.08044,1.0
400,507.34882,449.92758,508.17105,1.0
401,447.30215,451.78235,472.7276,1.0
402,465.30228,386.1587,538.2018,1.0
403,424.7312,465.98367,448.13174,1.0
404,501.39633,357.7022,431.78128,1.0
405,558.0137,300.47327,447.74652,1.0
406,490.90765,345.52924,231.68039,1.0
407,487.90048,388.8098,397.2846,1.0
408,471.19196,468.9288,501.08426,1.0
409,501.38605,466.26282,179.81007,1.0
410,547.24646,402.2977,503.6698,1.0
411,463.82028,464.4102,485.03784,1.0
412,528.2943,350.78326,278.91638,1.0
413,633.50256,289.40833,458.49973,1.0
414,604.3047,260.3673,363.96393,1.0
415,498.72583,362.30304,410.14313,1.0
416,618.6898,279.60947,514.4299,1.0
417,361.85925,533.9715,428.49997,1.0
418,461.98364,385.67694,420.24805,1.0
419,562.11926,403.5843,295.9073,1.0
420,555.2025,352.84705,455.00787,1.0
421,384.812,545.193,111.29726,1.0
422,550.172,400.75394,473.28177,1.0
423,585.874,278.0083,499.9979,1.0
424,597.6261,313.9548,536.69305,1.0
425,368.248,491.55814,351.8634,1.0
426,483.7376,423.69073,491.38605,1.0
427,561.7826,373.68463,419.86777,1.0
428,496.66693,354.1648,50.0,1.0
429,601.3575,260.05563,481.51746,1.0
430,399.1277,489.0466,467.1069,1.0
431,552.4702,315.71533,423.01285,1.0
432,569.8287,373.32898,528.1134,1.0
433,503.48898,390.08856,484.135,1.0
434,474.5246,389.5374,269.81165,1.0
435,482.94223,471.81863,519.7947,1.0
436,440.84033,427.78146,388.37262,1.0
437,581.22156,385.80234,444.76895,1.0
438,549.5211,331.5291,466.5609,1.0
439,539.24445,422.14554,285.4021,1.0
440,399.6914,468.78214,403.4025,1.0
441,475.68964,370.94852,435.87033,1.0
442,510.5249,423.81543,369.15485,1.0
443,384.34677,534.56384,419.00714,1.0
444,549.3898,313.11026,266.56793,1.0
445,543.0602,411.73383,348.4816,1.0
446,413.59344,509.19055,515.0252,1.0
447,541.1279,303.20868,497.43613,1.0
448,459.10495,481.32632,417.177,1.0
449,426.27512,466.85724,496.43362,1.0
450,616.64777,325.31155,504.31342,1.0
451,504.22818,411.5936,404.5247,1.0
452,538.6741,416.43243,522.93994,1.0
453,551.90735,386.90967,518.4206,1.0
454,438.4165,457.86176,509.4319,1.0
455,507.78033,370.3796,469.6973,1.0
456,458.77573,399.28455,430.42468,1.0
457,431.88998,464.70987,413.12354,1.0
458,594.6424,268.43118,519.1459,1.0
459,370.2046,550.0,480.8932,1.0
460,464.339,442.62253,481.78738,1.0
461,539.1037,357.08374,431.66418,1.0
462,425.36993,442.8762,457.82492,1.0
463,482.4197,482.29837,227.5181,1.0
464,630.4813,261.51508,491.85196,1.0
465,373.69675,545.4154,410.79514,1.0
466,557.45557,392.7234,425.95685,1.0
467,561.78345,351.6561,392.39206,1.0
468,412.30276,467.2398,499.705,1.0
469,463.79678,391.54593,510.97284,1.0
470,371.7401,509.4449,517.4634,1.0
471,573.0,348.93985,411.85324,1.0
472,601.5479,293.9716,484.4084,1.0
473,563.5038,350.88528,514.82367,1.0
474,579.0276,382.5774,494.7153,1.0
475,509.2952,456.3973,442.1691,1.0
476,559.084,382.48456,394.2016,1.0
477,477.75415,472.12753,360.15015,1.0
478,550.26306,356.6898,328.73798,1.0
479,480.6779,372.69702,313.92688,1.0
480,524.74023,442.71674,408.9544,1.0
481,507.619,350.40283,316.5118,1.0
482,579.7414,286.03033,397.02032,1.0
483,510.35327,373.92056,349.62506,1.0
484,377.5782,493.6502,450.74866,1.0
485,584.23157,356.43973,517.2761,1.0
486,603.94543,280.86133,387.73123,1.0
487,390.2824,492.28708,529.8641,1.0
488,583.0835,344.1782,474.38956,1.0
489,375.5221,502.03287,535.1478,1.0
490,502.02103,432.26892,410.41336,1.0
491,573.99994,274.59064,503.6816,1.0
492,598.3203,343.23166,359.35822,1.0
493,453.93658,482.241,468.9639,1.0
494,443.02396,405.12094,311.2947,1.0
495,369.22534,535.2623,484.58942,1.0
496,434.01547,500.6889,531.73804,1.0
497,635.4761,302.67023,319.02814,1.0
498,433.1647,454.86987,221.97476,1.0
499,600.93164,270.3618,391.4666,1.0
500,590.8519,292.8437,494.3672,1.0
501,539.88513,391.0181,477.1938,1.0
502,491.4301,440.9151,510.00925,1.0
503,566.2108,388.9104,471.7257,1.0
504,545.89856,307.9186,415.17398,1.0
505,469.16028,385.24265,258.3637,1.0
506,466.0339,473.062,386.12683,1.0
507,445.73004,410.83835,296.7302,1.0
508,582.4138,301.1399,528.3611,1.0
509,592.0985,271.59662,530.77905,1.0
510,480.77075,386.99115,466.4489,1.0
511,585.94434,319.48013,392.24948,1.0
512,573.47656,313.95975,314.86905,1.0
513,430.82626,512.74,496.16776,1.0
514,572.8894,367.9977,403.41098,1.0
515,382.528,542.7842,292.2517,1.0
516,495.05737,438.82227,360.141,1.0
517,482.76117,361.55276,513.5199,1.0
518,446.15686,417.0559,411.064,1.0
519,450.1846,446.01254,502.92728,1.0
520,447.51697,397.6239,425.13324,1.0
521,373.45477,512.2639,394.33493,1.0
522,518.4265,337.78992,457.06448,1.0
523,544.2674,379.9199,394.34213,1.0
524,491.55206,450.24002,385.8027,1.0
525,509.21356,398.36142,434.32797,1.0
526,389.76932,477.30368,516.84454,1.0
527,488.95755,384.294,478.92133,1.0
528,431.05795,426.81223,536.54065,1.0
529,402.4041,507.16647,477.28293,1.0
530,530.069,342.1973,525.1141,1.0
531,526.4276,385.9079,471.62967,1.0
532,460.19492,373.05765,487.00455,1.0
533,426.9908,443.1652,432.66205,1.0
534,565.91064,363.6031,460.23813,1.0
535,434.32968,469.3064,273.97882,1.0
536,550.4479,327.98676,448.13193,1.0
537,633.647,297.11792,368.39285,1.0
538,449.15375,466.22382,397.44165,1.0
539,487.55713,431.1715,408.17416,1.0
540,530.6965,399.27463,355.9648,1.0
541,388.62585,542.5001,514.40955,1.0
542,478.39575,416.3963,307.51227,1.0
543,544.6538,312.78723,455.2951,1.0
544,356.35324,536.2953,371.92093,1.0
545,476.66888,403.3689,185.524,1.0
546,402.98376,513.3153,363.17566,1.0
547,451.36652,504.3347,444.46683,1.0
548,413.62344,481.84497,341.81555,1.0
549,516.48206,437.22043,350.72433,1.0
550,567.35986,381.0067,403.25705,1.0
551,517.8497,381.20578,446.415,1.0
552,392.87595,467.15125,462.97705,1.0
553,467.7251,457.28012,371.74988,1.0
554,428.88745,485.59628,526.64026,1.0
555,429.85355,520.7181,443.84332,1.0
556,485.94943,440.8903,463.46548,1.0
557,398.8247,513.4867,516.74963,1.0
558,550.0426,399.29947,316.49765,1.0
559,590.9767,282.84433,445.0721,1.0
560,507.37326,360.3611,476.64853,1.0
561,617.0933,266.00467,549.4757,1.0
562,500.5859,421.0524,421.8119,1.0
563,489.38156,463.28015,417.67508,1.0
564,427.40073,505.1048,429.9736,1.0
565,413.6694,468.15652,452.5595,1.0
566,556.0636,397.39294,460.8109,1.0
567,610.08923,327.10614,351.645,1.0
568,529.47046,309.59198,354.89734,1.0
569,612.01404,341.97552,503.583,1.0
570,517.209,325.22162,506.47876,1.0
571,588.3972,365.6938,489.32388,1.0
572,491.32507,467.0797,285.75824,1.0
573,457.29178,431.77582,255.89479,1.0
574,460.34872,481.507,258.4679,1.0
575,484.9777,432.31992,512.4451,1.0
576,587.4339,273.8446,460.42468,1.0
577,625.6535,265.60577,465.51437,1.0
578,432.36835,482.84744,480.79913,1.0
579,526.1885,414.87167,525.57367,1.0
580,608.973,315.2123,474.47913,1.0
581,503.31454,334.2865,218.3732,1.0
582,541.7329,393.2725,362.79996,1.0
583,406.74045,523.8935,383.52753,1.0
584,489.51474,455.05835,440.05902,1.0
585,402.72583,520.3624,458.79004,1.0
586,489.07013,420.76404,477.27707,1.0
587,541.3933,425.75876,339.0858,1.0
588,461.19012,397.95474,419.273,1.0
589,496.88364,424.98297,426.30792,1.0
590,549.8841,398.4861,349.6393,1.0
591,618.78174,255.83455,459.5625,1.0
592,593.02246,271.89844,448.54468,1.0
593,589.4253,284.32642,299.8277,1.0
594,425.32965,426.96814,536.0797,1.0
595,414.886,452.7494,391.01834,1.0
596,435.11197,511.28128,356.20416,1.0
597,573.22516,352.56155,511.75687,1.0
598,427.24405,475.12085,330.6681,1.0
599,600.4176,342.33545,462.5988,1.0
